,index,Datum,Område,Pris per kvadratmeter,Begärt pris,Antal rum,Boarea,Avgift/månad,Driftskostnad,Byggår,Slutpris,Biarea
87,"https://www.hemnet.se/salda/lagenhet-2rum-mariatorget-stockholms-kommun-kvarngatan-2,-6tr-991931",16 april 2019,"Mariatorget,
  Stockholms kommu",96250,5450000,2,64,2881,6120,1973,6160000,
88,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-mariatorget-stockholms-kommun-krukmakargatan-2-990861,16 april 2019,"Södermalm / Mariatorget,
  Stockholms kommu",82258,4995000,2,62,2825,5600,1890,5100000,
89,"https://www.hemnet.se/salda/lagenhet-2rum-maria-stockholms-kommun-fatburs-kvarngata-7,-6tr-980317",12 april 2019,"Maria,
  Stockholms kommu",59565,3995000,2,69,4582,5900,1990,4110000,
90,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-zinkensdamm-stockholms-kommun-hornsgatan-94,-6-tr-979081",11 april 2019,"Södermalm - Zinkensdamm,
  Stockholms kommu",81818,4195000,2,55,2995,4560,1942,4500000,
91,https://www.hemnet.se/salda/lagenhet-2rum-katarina-stockholms-kommun-blekingegatan-12a-3tr-978514,10 april 2019,"Katarina,
  Stockholms kommu",79825,4395000,2,57,3370,5000,1914,4550000,
92,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-helgalunden-13-978391,10 april 2019,"Södermalm,
  Stockholms kommu",84394,4695000,2,66,3687,,1927,5570000,
93,"https://www.hemnet.se/salda/lagenhet-2rum-stockholms-kommun-fatburs-brunnsgata-31,-6tr-977215",8 april 2019,Stockholms kommu,63162,4295000,2,68,4266,5400,,4295000,
94,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-brannkyrkagatan-79,-5tr-973388",29 mars 2019,"Södermalm,
  Stockholms kommu",84016,4975000,2,61,,4500,1928,5125000,
95,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-mariaberget-stockholms-kommun-bastugatan-49,-3-tr-971575",27 mars 2019,"Södermalm - Mariaberget,
  Stockholms kommu",100909,4675000,2,55,2453,5500,1945,5550000,
96,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-ekehjelmstorget-8,-4tr-970525",24 mars 2019,"Södermalm,
  Stockholms kommu",72542,4095000,2,59,2124,,1984,4280000,
97,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-hallandsgatan-50-a-970395,23 mars 2019,"Södermalm,
  Stockholms kommu",80000,3895000,2,55,3408,10927,1927,4400000,
98,"https://www.hemnet.se/salda/lagenhet-2rum-mariaberget-sodermalm-stockholms-kommun-tavastgatan-29-b,-vaning-2-968594",20 mars 2019,"Mariaberget-Södermalm,
  Stockholms kommu",82143,4195000,2,56,2912,7800,1897,4600000,
99,https://www.hemnet.se/salda/lagenhet-2rum-mariatorget-stockholms-kommun-krukmakargatan-4-970526,18 mars 2019,"Mariatorget,
  Stockholms kommu",88333,4895000,2,60,2667,4800,1896,5300000,
100,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-katarina-stockholms-kommun-blekingegatan-29-966749,15 mars 2019,"Södermalm Katarina,
  Stockholms kommu",70229,4350000,2,65.5,3755,7080,1927,4600000,
101,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-maria-magdalena-stockholms-kommun-hornsgatan-39b,-5-tr-961435",5 mars 2019,"Södermalm Maria Magdalena,
  Stockholms kommu",85246,4995000,2,61,3846,6140,1909,5200000,
102,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-katarina-stockholms-kommun-siargatan-11-958094,3 mars 2019,"Södermalm-Katarina,
  Stockholms kommu",65323,3795000,2,62,3252,8040,1965,4050000,
103,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-hogbergsgatan-67,-1tr-955873",26 februari 2019,"Södermalm,
  Stockholms kommu",83772,4750000,2,57,647,9600,1953,4775000,
104,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-mariatorget-6a,-2-tr-og-954864",21 februari 2019,"Södermalm,
  Stockholms kommu",92833,5200000,2,60,2659,7776,1896,5570000,
105,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-brannkyrkagatan-36,-5-tr-948306",19 februari 2019,"Södermalm,
  Stockholms kommu",75333,4195000,2,60,2847,4200,1983,4520000,
106,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-ringvagen-41a,-4-tr-947856",17 februari 2019,"Södermalm,
  Stockholms kommu",61250,3950000,2,68,3126,6000,1990,4165000,
