,area,price_sqm,asking_price,nbr_rooms,living_space,rent,additional,year_built,closing_price,bi_area,price_inc_percent,time
6294,sodermalm,72297.0,5195000.0,3.0,74.0,3882.0,8300.0,1926.0,5350000,0.0,0.029836381135707413,0.8817541111981206
6295,gardet,63801.0,2690000.0,2.0,44.2,2961.0,6424.0,1936.0,2820000,0.0,0.0483271375464684,0.8817541111981206
6296,gardet,69091.0,3595000.0,2.0,55.0,3404.0,0.0,2013.0,3800000,0.0,0.05702364394993046,0.8817541111981206
6297,gardet,88043.0,3495000.0,2.0,46.0,2546.0,4056.0,1939.0,4050000,0.0,0.15879828326180254,0.8817541111981206
6298,gardet,83537.0,6995000.0,3.5,82.0,2963.0,0.0,1992.0,6850000,0.0,-0.020729092208720514,0.8817541111981206
6299,gardet,72043.0,6700000.0,3.0,93.0,4768.0,0.0,2004.0,6700000,0.0,0.0,0.8817541111981206
6300,sodermalm,87766.0,3650000.0,2.0,47.0,2750.0,0.0,1928.0,4125000,0.0,0.13013698630136986,0.8817541111981206
6301,gardet,96970.0,3200000.0,2.0,33.0,1929.0,0.0,1936.0,3200000,0.0,0.0,0.8817541111981206
6302,ostermalm,107895.0,3650000.0,2.0,38.0,1784.0,0.0,1929.0,4100000,0.0,0.1232876712328767,0.8817541111981206
6303,vasastan,91509.0,2495000.0,1.0,26.5,1524.0,0.0,1907.0,2425000,0.0,-0.028056112224448898,0.8817541111981206
6304,vasastan,96795.0,6750000.0,3.0,78.0,3115.0,10200.0,1900.0,7550000,0.0,0.11851851851851852,0.8817541111981206
6305,vasastan,71250.0,5495000.0,3.0,80.0,3967.0,4800.0,1924.0,5700000,0.0,0.0373066424021838,0.8817541111981206
6306,vasastan,92808.0,6495000.0,3.0,73.0,3475.0,6000.0,1897.0,6775000,0.0,0.043110084680523485,0.8817541111981206
