,living_space,rent,bi_area,time,nbr_rooms,additional,closing_price,area_gamla_stan,area_gardet,area_kungsholmen,area_lilla_essingen,area_ostermalm,area_sodermalm,area_stora_essingen,area_vasastan
10308,28.0,1757.0,0.0,0.7361002349256069,2.0,4800.0,3000000,0,0,0,0,1,0,0,0
10309,54.0,2807.0,0.0,0.7361002349256069,2.0,4800.0,4550000,0,1,0,0,0,0,0,0
10310,31.0,982.0,0.0,0.7361002349256069,2.0,0.0,3720000,0,0,0,0,1,0,0,0
10311,85.0,4093.0,0.0,0.7361002349256069,3.0,9223.0,6800000,0,1,0,0,0,0,0,0
10312,71.0,2616.0,0.0,0.7361002349256069,3.0,0.0,5960000,0,1,0,0,0,0,0,0
10313,28.0,1350.0,0.0,0.7361002349256069,1.0,0.0,2875000,0,1,0,0,0,0,0,0
10314,60.0,3501.0,0.0,0.7361002349256069,3.0,7728.0,4300000,0,0,0,0,0,0,1,0
10315,69.0,3778.0,0.0,0.7357086922474549,3.0,7800.0,5725000,0,0,0,1,0,0,0,0
10316,30.5,1727.0,0.0,0.7357086922474549,1.0,0.0,3085000,0,1,0,0,0,0,0,0
10317,108.0,5690.0,0.0,0.7357086922474549,4.0,0.0,8000000,0,1,0,0,0,0,0,0
10318,44.0,2712.0,0.0,0.7357086922474549,2.0,0.0,2750000,0,1,0,0,0,0,0,0
10319,39.0,2735.0,0.0,0.7357086922474549,2.0,2600.0,2995000,0,0,0,1,0,0,0,0
10320,26.0,1241.0,0.0,0.7357086922474549,1.0,4272.0,2700000,0,1,0,0,0,0,0,0
10321,52.0,2949.0,0.0,0.7357086922474549,2.0,3984.0,3595000,0,1,0,0,0,0,0,0
10322,38.0,2583.0,0.0,0.7357086922474549,2.0,3480.0,3295000,0,1,0,0,0,0,0,0
10323,43.0,2150.0,0.0,0.7357086922474549,1.5,7200.0,3575000,0,1,0,0,0,0,0,0
10324,82.0,3978.0,0.0,0.7357086922474549,3.0,4200.0,5400000,0,1,0,0,0,0,0,0
10325,71.0,3555.0,0.0,0.7357086922474549,2.0,0.0,5895000,0,1,0,0,0,0,0,0
10326,30.0,1559.0,0.0,0.7357086922474549,1.0,4200.0,3225000,0,0,0,0,1,0,0,0
10327,31.0,2145.0,0.0,0.7357086922474549,1.0,0.0,3400000,0,0,0,0,1,0,0,0
10328,66.0,3531.0,0.0,0.7357086922474549,3.0,0.0,6000000,0,0,0,0,1,0,0,0
10329,40.0,1903.0,0.0,0.735317149569303,1.5,0.0,2725000,0,1,0,0,0,0,0,0
10330,51.0,2710.0,0.0,0.735317149569303,2.0,0.0,4150000,0,1,0,0,0,0,0,0
10331,71.0,2247.0,0.0,0.735317149569303,3.5,0.0,5710000,0,1,0,0,0,0,0,0
10332,24.0,360.0,0.0,0.735317149569303,1.0,4400.0,2800000,0,1,0,0,0,0,0,0
10333,84.0,3213.0,0.0,0.735317149569303,2.0,4800.0,6100000,0,0,0,0,1,0,0,0
10334,27.0,1490.0,0.0,0.735317149569303,1.0,6016.0,2600000,0,0,0,1,0,0,0,0
10335,39.0,2735.0,0.0,0.735317149569303,2.0,3480.0,3050000,0,0,0,1,0,0,0,0
10336,34.0,1859.0,0.0,0.735317149569303,2.0,6855.0,2770000,0,0,0,1,0,0,0,0
10337,104.0,5619.0,0.0,0.7349256068911512,4.0,0.0,8125000,0,1,0,0,0,0,0,0
10338,16.0,424.0,0.0,0.7349256068911512,1.0,1796.0,2530000,0,0,0,0,1,0,0,0
10339,55.0,2077.0,0.0,0.7349256068911512,2.0,5500.0,3800000,0,1,0,0,0,0,0,0
10340,19.0,1679.0,0.0,0.7349256068911512,1.0,7000.0,2300000,0,0,0,0,1,0,0,0
10341,23.0,1690.0,0.0,0.7345340642129993,1.0,0.0,2350000,0,1,0,0,0,0,0,0
10342,66.8,0.0,0.0,0.7345340642129993,3.0,0.0,5995000,0,0,0,0,1,0,0,0
10343,118.0,5877.0,0.0,0.7345340642129993,4.0,0.0,12000000,0,0,0,0,1,0,0,0
10344,90.0,3263.0,0.0,0.7341425215348473,3.0,20200.0,8800000,0,0,0,0,1,0,0,0
10345,39.0,2167.0,0.0,0.7341425215348473,2.0,0.0,3250000,0,1,0,0,0,0,0,0
10346,53.0,3692.0,0.0,0.7337509788566954,2.0,4000.0,3500000,0,0,0,1,0,0,0,0
10347,45.0,3136.0,0.0,0.7337509788566954,2.0,2900.0,3200000,0,0,0,1,0,0,0,0
10348,46.0,2410.0,0.0,0.7337509788566954,1.5,7551.0,3400000,0,0,0,0,1,0,0,0
10349,64.0,4028.0,0.0,0.7337509788566954,2.0,0.0,5300000,0,0,0,0,1,0,0,0
10350,51.0,2351.0,0.0,0.7337509788566954,2.0,3960.0,4550000,0,1,0,0,0,0,0,0
10351,91.0,2774.0,0.0,0.7337509788566954,4.0,5582.0,7650000,0,1,0,0,0,0,0,0
10352,50.0,2979.0,0.0,0.7337509788566954,2.5,0.0,3310000,0,1,0,0,0,0,0,0
10353,60.0,2851.0,0.0,0.7337509788566954,2.0,6000.0,5000000,0,0,0,0,1,0,0,0
10354,36.0,2099.0,0.0,0.7333594361785435,2.0,0.0,3575000,0,1,0,0,0,0,0,0
10355,64.0,3106.0,0.0,0.7333594361785435,2.0,0.0,4250000,0,1,0,0,0,0,0,0
10356,40.0,1290.0,0.0,0.7333594361785435,2.0,0.0,3250000,0,1,0,0,0,0,0,0
10357,121.0,6050.0,0.0,0.7333594361785435,5.0,10350.0,9495000,0,1,0,0,0,0,0,0
10358,43.0,1597.0,0.0,0.7333594361785435,2.0,0.0,3550000,0,0,0,1,0,0,0,0
10359,38.0,2198.0,0.0,0.7333594361785435,2.0,5484.0,2820000,0,0,0,0,0,0,1,0
10360,37.0,2873.0,0.0,0.7333594361785435,1.5,4735.0,2675000,0,0,0,1,0,0,0,0
10361,52.5,2024.0,0.0,0.7333594361785435,2.0,7000.0,5450000,0,0,0,0,1,0,0,0
10362,72.0,2032.0,0.0,0.7333594361785435,3.0,4425.0,7250000,0,0,0,0,1,0,0,0
10363,57.0,3094.0,0.0,0.7333594361785435,3.0,9372.0,4000000,0,0,0,0,0,0,1,0
10364,120.0,0.0,0.0,0.7329678935003915,4.0,7200.0,9250000,0,0,0,0,1,0,0,0
10365,28.0,2099.0,0.0,0.7329678935003915,1.0,0.0,2820000,0,0,0,0,1,0,0,0
10366,46.0,3058.0,0.0,0.7329678935003915,2.0,0.0,3650000,0,0,0,0,1,0,0,0
10367,37.0,1297.0,0.0,0.7329678935003915,1.5,3000.0,4750000,0,0,0,0,1,0,0,0
10368,30.0,2395.0,0.0,0.7329678935003915,1.5,0.0,2550000,0,0,0,1,0,0,0,0
10369,41.0,2325.0,0.0,0.7329678935003915,1.0,3480.0,2540000,0,0,0,1,0,0,0,0
10370,129.5,5250.0,14.0,0.7329678935003915,4.0,0.0,12200000,1,0,0,0,0,0,0,0
10371,37.0,2429.0,0.0,0.7329678935003915,2.0,0.0,3250000,0,1,0,0,0,0,0,0
10372,70.0,4454.0,30.0,0.7329678935003915,3.0,11500.0,5850000,0,1,0,0,0,0,0,0
10373,35.0,2029.0,0.0,0.7329678935003915,1.5,0.0,3025000,0,1,0,0,0,0,0,0
10374,52.0,3033.0,0.0,0.7329678935003915,2.0,0.0,3400000,0,1,0,0,0,0,0,0
10375,44.2,2941.0,0.0,0.7329678935003915,2.0,0.0,2860000,0,1,0,0,0,0,0,0
10376,44.5,3093.0,0.0,0.7325763508222396,2.0,4400.0,3820000,0,0,0,1,0,0,0,0
10377,37.0,1465.0,0.0,0.7325763508222396,1.5,3600.0,3995000,0,0,0,0,1,0,0,0
10378,108.5,5127.0,0.0,0.7325763508222396,4.0,15013.0,8800000,0,1,0,0,0,0,0,0
10379,16.0,561.0,0.0,0.7325763508222396,1.0,3000.0,2400000,0,0,0,0,1,0,0,0
10380,22.0,1768.0,0.0,0.7325763508222396,1.0,5892.0,2320000,0,1,0,0,0,0,0,0
10381,81.5,1847.0,0.0,0.7321848081440877,3.0,4200.0,7300000,0,1,0,0,0,0,0,0
10382,44.0,3654.0,0.0,0.7321848081440877,2.0,2400.0,4750000,0,0,0,0,1,0,0,0
10383,87.0,3126.0,0.0,0.7321848081440877,3.0,14400.0,7150000,0,0,0,0,1,0,0,0
10384,85.2,2399.0,0.0,0.7317932654659358,3.0,0.0,8950000,0,0,0,0,1,0,0,0
10385,36.0,569.0,0.0,0.7317932654659358,2.0,4200.0,4600000,0,0,0,0,1,0,0,0
10386,44.2,2943.0,0.0,0.7317932654659358,2.0,6456.0,3250000,0,1,0,0,0,0,0,0
10387,24.0,1649.0,0.0,0.7317932654659358,1.0,0.0,2870000,0,1,0,0,0,0,0,0
10388,38.0,2605.0,0.0,0.7317932654659358,2.0,0.0,3040000,0,1,0,0,0,0,0,0
10389,87.4,4065.0,0.0,0.7314017227877838,3.0,0.0,6200000,0,1,0,0,0,0,0,0
10390,26.0,1796.0,0.0,0.7314017227877838,1.0,3600.0,2430000,0,1,0,0,0,0,0,0
10391,41.5,2229.0,0.0,0.7314017227877838,2.0,2400.0,3800000,0,1,0,0,0,0,0,0
10392,56.0,2939.0,0.0,0.7314017227877838,3.0,6111.0,4560000,0,1,0,0,0,0,0,0
10393,38.0,2701.0,0.0,0.7314017227877838,2.0,0.0,2700000,0,0,0,1,0,0,0,0
10394,117.0,4320.0,0.0,0.7314017227877838,5.0,7800.0,10280000,0,0,0,0,1,0,0,0
10395,49.0,3223.0,0.0,0.7310101801096319,2.0,11004.0,3600000,0,1,0,0,0,0,0,0
10396,30.0,1718.0,0.0,0.7310101801096319,1.0,3400.0,3000000,0,0,0,0,1,0,0,0
10397,33.0,2100.0,0.0,0.7310101801096319,1.5,4660.0,3900000,0,0,0,0,1,0,0,0
10398,42.5,3058.0,0.0,0.7310101801096319,2.0,2498.0,3750000,0,0,0,0,1,0,0,0
10399,35.0,2117.0,0.0,0.7310101801096319,2.0,6756.0,3100000,0,0,0,0,1,0,0,0
10400,43.0,2085.0,0.0,0.73061863743148,2.0,3600.0,3455000,0,0,0,1,0,0,0,0
10401,47.0,2891.0,0.0,0.73061863743148,2.0,5856.0,3000000,0,1,0,0,0,0,0,0
10402,56.0,3593.0,0.0,0.73061863743148,3.0,9000.0,5400000,0,1,0,0,0,0,0,0
10403,46.0,3539.0,0.0,0.73061863743148,2.0,6100.0,3710000,0,0,0,1,0,0,0,0
10404,43.5,2346.0,0.0,0.73061863743148,2.0,6000.0,4100000,0,1,0,0,0,0,0,0
10405,28.0,1293.0,0.0,0.73061863743148,1.0,8700.0,3350000,0,0,0,0,1,0,0,0
10406,104.0,3844.0,0.0,0.73061863743148,2.0,3000.0,9500000,0,0,0,0,1,0,0,0
10407,37.0,2072.0,0.0,0.73061863743148,2.0,5280.0,3835000,0,0,0,0,1,0,0,0
10408,41.0,2144.0,0.0,0.73061863743148,2.0,0.0,4550000,0,0,0,0,1,0,0,0
10409,123.0,5109.0,0.0,0.73061863743148,4.0,0.0,14150000,0,0,0,0,1,0,0,0
10410,127.0,4412.0,0.0,0.73061863743148,4.0,16800.0,14800000,0,0,0,0,1,0,0,0
10411,62.0,3327.0,0.0,0.7302270947533281,3.0,0.0,5130000,0,1,0,0,0,0,0,0
10412,82.0,4358.0,0.0,0.7302270947533281,3.0,10092.0,5995000,0,1,0,0,0,0,0,0
10413,24.0,1331.0,0.0,0.7302270947533281,1.0,3900.0,2400000,0,1,0,0,0,0,0,0
10414,46.0,2125.0,0.0,0.7302270947533281,2.0,4000.0,3200000,0,0,0,1,0,0,0,0
10415,73.0,2760.0,0.0,0.7302270947533281,3.0,0.0,7900000,0,0,0,0,1,0,0,0
10416,64.0,1907.0,0.0,0.7302270947533281,2.5,0.0,5760000,0,0,0,0,1,0,0,0
10417,45.0,2765.0,0.0,0.7298355520751761,2.0,1221.0,3500000,0,1,0,0,0,0,0,0
10418,76.0,4463.0,0.0,0.7298355520751761,3.0,10800.0,4900000,0,1,0,0,0,0,0,0
10419,77.0,4492.0,0.0,0.7298355520751761,3.0,8133.0,4995000,0,1,0,0,0,0,0,0
10420,49.0,3461.0,0.0,0.7298355520751761,2.0,0.0,3495000,0,1,0,0,0,0,0,0
10421,54.0,2421.0,0.0,0.7298355520751761,2.0,4800.0,5000000,0,0,0,0,1,0,0,0
10422,41.0,1287.0,0.0,0.7298355520751761,2.0,12600.0,5275000,0,0,0,0,1,0,0,0
10423,78.0,2833.0,0.0,0.7294440093970243,4.0,0.0,7700000,0,1,0,0,0,0,0,0
10424,79.0,4596.0,0.0,0.7294440093970243,3.0,7872.0,5100000,0,1,0,0,0,0,0,0
10425,42.0,2627.0,0.0,0.7294440093970243,2.0,4200.0,3675000,0,0,0,0,1,0,0,0
10426,44.2,2941.0,0.0,0.7290524667188724,2.0,0.0,2700000,0,1,0,0,0,0,0,0
10427,109.0,3927.0,0.0,0.7290524667188724,3.0,0.0,9910000,0,1,0,0,0,0,0,0
10428,74.5,4024.0,14.0,0.7290524667188724,2.5,6600.0,6125000,0,0,0,1,0,0,0,0
10429,43.0,2271.0,0.0,0.7290524667188724,2.0,0.0,3450000,0,0,0,1,0,0,0,0
10430,90.0,1312.0,8.0,0.7290524667188724,3.0,7700.0,8500000,0,0,0,0,1,0,0,0
10431,90.0,3292.0,0.0,0.7286609240407205,3.0,6300.0,7300000,0,1,0,0,0,0,0,0
10432,49.0,2795.0,0.0,0.7286609240407205,2.0,3600.0,4550000,0,0,0,0,1,0,0,0
10433,74.0,3306.0,0.0,0.7286609240407205,3.5,3480.0,4900000,0,0,0,0,0,0,1,0
10434,85.0,2954.0,0.0,0.7282693813625685,3.0,4700.0,8130000,0,0,0,0,1,0,0,0
10435,69.0,3823.0,0.0,0.7282693813625685,3.0,9100.0,4400000,0,1,0,0,0,0,0,0
10436,28.0,1763.0,0.0,0.7282693813625685,1.0,4440.0,2590000,0,1,0,0,0,0,0,0
10437,89.0,3259.0,0.0,0.7282693813625685,3.0,5640.0,7000000,0,0,0,0,1,0,0,0
10438,52.0,3359.0,0.0,0.7282693813625685,3.0,3560.0,3995000,0,1,0,0,0,0,0,0
10439,42.0,2838.0,0.0,0.7282693813625685,2.0,0.0,4495000,0,0,0,0,1,0,0,0
10440,74.0,3527.0,0.0,0.7282693813625685,3.0,0.0,8900000,0,0,0,0,1,0,0,0
10441,54.0,1969.0,0.0,0.7282693813625685,2.0,0.0,5675000,0,0,0,0,1,0,0,0
10442,35.0,1968.0,0.0,0.7282693813625685,1.0,0.0,2800000,0,0,0,0,1,0,0,0
10443,57.0,2576.0,0.0,0.7282693813625685,2.0,550.0,5795000,0,0,0,0,1,0,0,0
10444,32.0,1786.0,0.0,0.7278778386844166,1.0,0.0,2510000,0,1,0,0,0,0,0,0
10445,60.5,4196.0,0.0,0.7278778386844166,3.0,5500.0,3700000,0,1,0,0,0,0,0,0
10446,39.5,2259.0,0.0,0.7278778386844166,2.0,0.0,2875000,0,1,0,0,0,0,0,0
10447,59.0,2035.0,0.0,0.7278778386844166,3.0,4000.0,4400000,0,1,0,0,0,0,0,0
10448,85.1,4005.0,0.0,0.7278778386844166,3.0,4000.0,5750000,0,1,0,0,0,0,0,0
10449,37.5,1723.0,0.0,0.7278778386844166,2.0,0.0,3120000,0,1,0,0,0,0,0,0
10450,82.0,2561.0,0.0,0.7278778386844166,4.0,0.0,6825000,0,1,0,0,0,0,0,0
10451,66.0,2802.0,0.0,0.7278778386844166,2.0,16800.0,6900000,0,0,0,0,1,0,0,0
10452,36.0,1200.0,0.0,0.7278778386844166,2.0,450.0,4000000,0,0,0,0,1,0,0,0
10453,42.0,2627.0,0.0,0.7278778386844166,2.0,3300.0,3900000,0,0,0,0,1,0,0,0
10454,116.0,5495.0,0.0,0.7278778386844166,4.0,7800.0,10800000,0,0,0,0,1,0,0,0
10455,33.7,962.0,0.0,0.7278778386844166,2.0,0.0,4350000,0,0,0,0,1,0,0,0
10456,21.5,1310.0,0.0,0.7278778386844166,1.0,0.0,2550000,0,0,0,0,1,0,0,0
10457,78.0,1945.0,0.0,0.7278778386844166,4.0,162000.0,7900000,0,0,0,0,1,0,0,0
10458,36.0,2698.0,0.0,0.7278778386844166,1.0,3372.0,3175000,0,0,0,0,1,0,0,0
10459,78.0,4679.0,0.0,0.7278778386844166,3.0,7752.0,4375000,0,0,0,0,0,0,1,0
10460,49.0,3838.0,0.0,0.7278778386844166,2.0,4200.0,3920000,0,0,0,0,1,0,0,0
10461,33.0,1853.0,0.0,0.7274862960062647,2.0,0.0,3650000,0,0,0,0,1,0,0,0
10462,25.0,561.0,0.0,0.7274862960062647,1.0,0.0,2985000,0,0,0,0,1,0,0,0
10463,51.7,2561.0,0.0,0.7274862960062647,2.0,5964.0,4100000,0,1,0,0,0,0,0,0
10464,59.0,3676.0,0.0,0.7274862960062647,2.0,8172.0,3995000,0,1,0,0,0,0,0,0
10465,44.2,2943.0,0.0,0.7274862960062647,2.0,6976.0,2940000,0,1,0,0,0,0,0,0
10466,38.0,1348.0,0.0,0.7274862960062647,1.5,0.0,3950000,0,0,0,0,1,0,0,0
10467,40.0,2662.0,0.0,0.7274862960062647,2.0,6400.0,2766000,0,1,0,0,0,0,0,0
10468,61.0,2693.0,0.0,0.7274862960062647,2.0,0.0,6775000,0,0,0,0,1,0,0,0
10469,55.5,3232.0,0.0,0.7274862960062647,2.0,6100.0,4010000,0,0,0,1,0,0,0,0
10470,39.0,2365.0,0.0,0.7270947533281128,1.5,5244.0,3300000,0,1,0,0,0,0,0,0
10471,41.0,964.0,0.0,0.7270947533281128,2.0,6100.0,4175000,0,1,0,0,0,0,0,0
10472,45.0,1688.0,0.0,0.7270947533281128,2.0,5592.0,4800000,0,0,0,0,1,0,0,0
10473,35.0,1984.0,0.0,0.7270947533281128,2.0,5600.0,2900000,0,0,0,1,0,0,0,0
10474,62.0,3727.0,0.0,0.7270947533281128,2.0,0.0,4375000,0,0,0,1,0,0,0,0
10475,63.0,3624.0,0.0,0.7270947533281128,3.0,0.0,4925000,0,1,0,0,0,0,0,0
10476,45.0,1815.0,0.0,0.7267032106499608,2.0,3500.0,3800000,0,1,0,0,0,0,0,0
10477,103.0,4402.0,0.0,0.7263116679718089,4.0,8400.0,8500000,0,1,0,0,0,0,0,0
10478,61.0,3304.0,0.0,0.725920125293657,3.0,0.0,4800000,0,0,0,0,1,0,0,0
10479,50.0,3838.0,0.0,0.725920125293657,3.0,0.0,4050000,0,0,0,0,1,0,0,0
10480,35.0,2731.0,0.0,0.7255285826155051,1.0,3840.0,2865000,0,0,0,0,1,0,0,0
10481,20.0,1207.0,0.0,0.7255285826155051,1.0,3700.0,2275000,0,1,0,0,0,0,0,0
10482,44.0,2954.0,0.0,0.7251370399373531,2.0,0.0,3660000,0,1,0,0,0,0,0,0
10483,56.0,3055.0,0.0,0.7251370399373531,2.0,0.0,5150000,0,1,0,0,0,0,0,0
10484,47.0,1962.0,0.0,0.7251370399373531,2.0,0.0,4850000,0,0,0,0,1,0,0,0
10485,38.0,3230.0,0.0,0.7247454972592012,1.0,5000.0,2280000,0,0,0,0,0,0,1,0
10486,46.0,2979.0,0.0,0.7247454972592012,2.0,0.0,4275000,0,1,0,0,0,0,0,0
10487,23.0,1283.0,0.0,0.7247454972592012,1.0,4644.0,2400000,0,1,0,0,0,0,0,0
10488,73.0,3744.0,0.0,0.7247454972592012,2.0,10092.0,4395000,0,1,0,0,0,0,0,0
10489,79.0,3260.0,0.0,0.7247454972592012,3.0,9300.0,6750000,0,1,0,0,0,0,0,0
10490,55.0,3474.0,0.0,0.7247454972592012,2.0,5856.0,4000000,0,1,0,0,0,0,0,0
10491,26.0,1570.0,0.0,0.7247454972592012,1.0,2400.0,3175000,0,0,0,0,1,0,0,0
10492,32.0,1747.0,0.0,0.7247454972592012,1.0,0.0,3200000,0,0,0,0,1,0,0,0
10493,39.0,2054.0,0.0,0.7243539545810493,1.5,6096.0,3050000,0,0,0,1,0,0,0,0
10494,43.0,2329.0,0.0,0.7243539545810493,2.0,0.0,3810000,0,1,0,0,0,0,0,0
10495,58.0,3974.0,0.0,0.7243539545810493,3.0,6600.0,4220000,0,1,0,0,0,0,0,0
10496,40.0,2661.0,0.0,0.7243539545810493,2.0,6264.0,2800000,0,1,0,0,0,0,0,0
10497,36.0,1809.0,0.0,0.7243539545810493,2.0,2400.0,3177000,0,1,0,0,0,0,0,0
10498,42.0,2129.0,0.0,0.7243539545810493,2.0,4000.0,3775000,0,1,0,0,0,0,0,0
10499,38.5,2636.0,0.0,0.7243539545810493,1.5,0.0,3050000,0,1,0,0,0,0,0,0
10500,52.0,2367.0,0.0,0.7243539545810493,2.0,3000.0,4260000,0,0,0,0,1,0,0,0
10501,49.0,3357.0,0.0,0.7243539545810493,2.0,3600.0,3350000,0,0,0,1,0,0,0,0
10502,36.5,2461.0,0.0,0.7243539545810493,2.0,6324.0,3130000,0,1,0,0,0,0,0,0
10503,34.0,1565.0,0.0,0.7243539545810493,1.0,8976.0,3000000,0,0,0,1,0,0,0,0
10504,45.0,3135.0,0.0,0.7243539545810493,2.0,6616.0,2950000,0,0,0,1,0,0,0,0
10505,23.0,1603.0,0.0,0.7239624119028975,1.0,2400.0,2000000,0,0,0,1,0,0,0,0
10506,58.0,3626.0,0.0,0.7239624119028975,3.0,8800.0,4610000,0,0,0,1,0,0,0,0
10507,46.0,983.0,0.0,0.7239624119028975,2.0,5000.0,5550000,0,0,0,0,1,0,0,0
10508,98.0,4055.0,0.0,0.7239624119028975,4.0,0.0,7500000,0,0,0,0,1,0,0,0
10509,30.0,1761.0,0.0,0.7235708692247454,1.5,8616.0,3050000,0,1,0,0,0,0,0,0
10510,52.0,3033.0,0.0,0.7235708692247454,2.0,4045.0,3600000,0,1,0,0,0,0,0,0
10511,24.0,1383.0,0.0,0.7235708692247454,1.0,3000.0,2600000,0,1,0,0,0,0,0,0
10512,34.0,1898.0,0.0,0.7231793265465936,2.0,4188.0,3375000,0,1,0,0,0,0,0,0
10513,47.0,1422.0,0.0,0.7231793265465936,2.5,3000.0,5200000,0,0,0,0,1,0,0,0
10514,60.0,2651.0,0.0,0.7227877838684417,2.0,4560.0,4950000,0,0,0,0,1,0,0,0
10515,73.0,3337.0,0.0,0.7227877838684417,2.5,0.0,5240000,0,0,0,0,0,0,1,0
10516,74.0,3306.0,0.0,0.7227877838684417,3.5,13728.0,4650000,0,0,0,0,0,0,1,0
10517,33.0,935.0,0.0,0.7227877838684417,1.0,5700.0,4020000,0,0,0,0,1,0,0,0
10518,46.0,2472.0,0.0,0.7227877838684417,2.0,5400.0,3000000,0,1,0,0,0,0,0,0
10519,54.0,3485.0,0.0,0.7227877838684417,2.0,10900.0,3595000,0,1,0,0,0,0,0,0
10520,37.0,2553.0,0.0,0.7227877838684417,2.0,0.0,3750000,0,1,0,0,0,0,0,0
10521,55.0,2699.0,0.0,0.7227877838684417,2.0,0.0,3595000,0,1,0,0,0,0,0,0
10522,21.0,1053.0,0.0,0.7227877838684417,1.0,0.0,2500000,0,1,0,0,0,0,0,0
10523,49.0,3067.0,0.0,0.7227877838684417,2.0,0.0,3700000,0,1,0,0,0,0,0,0
10524,61.0,1542.0,0.0,0.7227877838684417,2.0,5460.0,4000000,0,0,0,0,1,0,0,0
10525,32.0,2300.0,0.0,0.7227877838684417,1.0,2540.0,3000000,0,0,0,1,0,0,0,0
10526,21.0,1178.0,0.0,0.7227877838684417,1.0,6600.0,2530000,0,0,0,0,1,0,0,0
10527,24.0,842.0,0.0,0.7223962411902898,1.0,0.0,2995000,0,0,0,0,1,0,0,0
10528,81.0,3799.0,0.0,0.7223962411902898,3.0,6000.0,6500000,0,0,0,0,1,0,0,0
10529,73.0,2652.0,0.0,0.7223962411902898,3.0,0.0,8700000,0,0,0,0,1,0,0,0
10530,42.0,2403.0,0.0,0.7223962411902898,2.0,0.0,2960000,0,1,0,0,0,0,0,0
10531,23.0,1620.0,0.0,0.7223962411902898,1.0,0.0,2566000,0,1,0,0,0,0,0,0
10532,70.0,3229.0,0.0,0.7223962411902898,4.0,11796.0,5375000,0,0,0,0,0,0,1,0
10533,84.0,3689.0,0.0,0.7223962411902898,3.0,4200.0,4995000,0,0,0,1,0,0,0,0
10534,41.0,2938.0,0.0,0.7223962411902898,2.0,0.0,4300000,0,0,0,0,1,0,0,0
10535,57.0,356.0,0.0,0.7220046985121378,2.0,4200.0,5680000,0,0,0,0,1,0,0,0
10536,61.0,3804.0,0.0,0.7220046985121378,3.0,0.0,5225000,0,0,0,1,0,0,0,0
10537,27.0,1493.0,0.0,0.7220046985121378,1.0,0.0,2800000,0,1,0,0,0,0,0,0
10538,24.0,1222.0,0.0,0.7220046985121378,1.0,3420.0,2500000,0,1,0,0,0,0,0,0
10539,50.0,2024.0,0.0,0.7220046985121378,2.0,6189.0,4700000,0,0,0,0,1,0,0,0
10540,69.0,4375.0,0.0,0.7216131558339859,2.5,7353.0,4750000,0,0,0,1,0,0,0,0
10541,121.0,5294.0,0.0,0.7216131558339859,3.0,0.0,12900000,0,0,0,0,1,0,0,0
10542,60.9,2835.0,0.0,0.7216131558339859,2.0,9900.0,3650000,0,1,0,0,0,0,0,0
10543,26.0,428.0,0.0,0.721221613155834,1.5,5217.0,3300000,0,0,0,0,1,0,0,0
10544,67.0,2036.0,0.0,0.7200469851213782,2.0,5100.0,7200000,0,0,0,0,1,0,0,0
10545,74.0,3085.0,0.0,0.7200469851213782,3.0,0.0,6875000,0,1,0,0,0,0,0,0
10546,44.0,2557.0,0.0,0.7192638997650744,2.0,6456.0,3110000,0,1,0,0,0,0,0,0
10547,87.4,4065.0,0.0,0.7188723570869224,3.0,5400.0,6100000,0,1,0,0,0,0,0,0
10548,28.0,1354.0,0.0,0.7184808144087705,1.0,4200.0,2595000,0,0,0,0,1,0,0,0
10549,54.0,3675.0,0.0,0.7173061863743148,2.5,0.0,3950000,0,1,0,0,0,0,0,0
10550,123.0,4082.0,0.0,0.7173061863743148,3.0,0.0,12500000,0,0,0,0,1,0,0,0
10551,136.0,3720.0,0.0,0.716523101018011,4.0,12700.0,15200000,0,0,0,0,1,0,0,0
10552,39.0,2664.0,0.0,0.716523101018011,2.0,0.0,3250000,0,1,0,0,0,0,0,0
10553,49.0,2710.0,0.0,0.7161315583398591,2.5,0.0,3500000,0,1,0,0,0,0,0,0
10554,39.0,1393.0,0.0,0.7149569303054033,2.0,0.0,4200000,1,0,0,0,0,0,0,0
10555,25.0,1577.0,0.0,0.7145653876272514,1.0,3588.0,2610000,0,1,0,0,0,0,0,0
10556,98.0,2611.0,13.0,0.7145653876272514,4.0,8600.0,9350000,0,0,0,0,1,0,0,0
10557,57.0,2020.0,0.0,0.7145653876272514,3.0,0.0,4800000,0,1,0,0,0,0,0,0
10558,106.0,5929.0,44.0,0.7145653876272514,3.0,16200.0,12000000,0,0,0,0,1,0,0,0
10559,77.0,3009.0,0.0,0.7145653876272514,2.0,7204.0,5300000,0,0,0,0,1,0,0,0
10560,60.0,1972.0,0.0,0.7141738449490994,2.0,6600.0,6450000,0,0,0,0,1,0,0,0
10561,59.8,1808.0,0.0,0.7141738449490994,2.0,6900.0,4375000,0,1,0,0,0,0,0,0
10562,48.0,1906.0,0.0,0.7137823022709475,2.0,0.0,5050000,0,0,0,0,1,0,0,0
10563,59.0,2887.0,0.0,0.7137823022709475,2.0,0.0,4410000,0,1,0,0,0,0,0,0
10564,61.0,3040.0,4.0,0.7137823022709475,3.0,6900.0,7000000,0,0,0,0,1,0,0,0
10565,160.0,6257.0,0.0,0.7137823022709475,5.0,6000.0,15200000,0,0,0,0,1,0,0,0
10566,86.0,4134.0,26.0,0.7137823022709475,3.0,4400.0,7600000,0,0,0,0,1,0,0,0
