,index,Datum,Område,Pris per kvadratmeter,Begärt pris,Antal rum,Boarea,Avgift/månad,Driftskostnad,Byggår,Slutpris,Biarea,Prisökning
2644,"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-pontonjarparken-stockholms-kommun-baltzar-von-platens-gata-7-c,-3-tr-1111250",2019-11-20,kungsholmen,94804.0,4495000.0,2.0,51.0,1152.0,,1930.0,4835000,,0.07563959955506118
2640,"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kungsklippan-20,-4-tr-1112089",2019-11-20,kungsholmen,96104.0,2995000.0,2.0,38.5,2948.0,,1934.0,3700000,,0.2353923205342237
7129,"https://www.hemnet.se/salda/lagenhet-2rum-gardet-stockholms-kommun-rindogatan-19,-7tr-1110978",2019-11-20,gardet,104412.0,3350000.0,2.0,34.0,1936.0,,1938.0,3550000,,0.05970149253731343
12205,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-frejgatan-51-1111473,2019-11-20,vasastan,92079.0,4200000.0,2.0,50.5,2078.0,9300.0,1926.0,4650000,,0.10714285714285714
7127,"https://www.hemnet.se/salda/lagenhet-2rum-gardet-stockholms-kommun-rindogatan-19,-5-tr-1110894",2019-11-20,gardet,100000.0,2995000.0,2.0,34.0,1936.0,3600.0,1939.0,3400000,,0.1352253756260434
2641,https://www.hemnet.se/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-kungsklippan-5-1111696,2019-11-20,kungsholmen,85000.0,3995000.0,1.0,47.0,2050.0,3000.0,,3995000,,0.0
7125,https://www.hemnet.se/salda/lagenhet-3rum-norra-djurgardsstaden-stockholms-kommun-storangsgatan-17-1112073,2019-11-20,gardet,75325.0,5495000.0,3.0,77.0,3860.0,5400.0,2014.0,5800000,,0.055505004549590536
5885,"https://www.hemnet.se/salda/lagenhet-3rum-lilla-essingen-stockholms-kommun-luxgatan-5,-vindsvaning-1111055",2019-11-20,lilla_essingen,72541.0,8750000.0,3.0,122.0,7420.0,16900.0,1936.0,8850000,10.0,0.011428571428571429
2642,"https://www.hemnet.se/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-wennerbergsgatan-6a,-1-tr-1111526",2019-11-20,kungsholmen,79167.0,3450000.0,3.0,54.0,3015.0,,1944.0,4275000,,0.2391304347826087
2643,https://www.hemnet.se/salda/lagenhet-2rum-fredhall-stockholms-kommun-fredhallsgatan-9-1111496,2019-11-20,kungsholmen,73556.0,2850000.0,2.0,45.0,2584.0,4800.0,,3310000,,0.16140350877192983
12207,"https://www.hemnet.se/salda/lagenhet-1,5rum-vasastan-stockholms-kommun-roslagsgatan-47-1111127",2019-11-20,vasastan,84932.0,3100000.0,1.5,36.5,1855.0,4700.0,1929.0,3100000,,0.0
7126,https://www.hemnet.se/salda/lagenhet-1rum-gardet-ostermalm-stockholms-kommun-sandelsgatan-35-1111054,2019-11-20,gardet,105667.0,2495000.0,1.0,30.0,1811.0,7116.0,1935.0,3170000,,0.27054108216432865
12211,"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-halsingehojden-9,-3tr-1110621",2019-11-19,vasastan,102778.0,9195000.0,3.0,108.0,4460.0,5760.0,1924.0,11100000,,0.20717781402936378
12213,https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-tomtebogatan-19-1110601,2019-11-19,vasastan,102368.0,8495000.0,3.0,95.0,1066.0,23847.0,1906.0,9725000,,0.14479105356091818
12212,"https://www.hemnet.se/salda/lagenhet-5rum-vasastan-stockholms-kommun-idungatan-2,-4tr-1110611",2019-11-19,vasastan,96178.0,13250000.0,5.0,157.0,5139.0,11500.0,1909.0,15100000,,0.13962264150943396
12214,https://www.hemnet.se/salda/lagenhet-4rum-vasastan-stockholms-kommun-sveavagen-106-1110547,2019-11-19,vasastan,87850.0,8995000.0,4.0,107.0,1679.0,8804.0,1887.0,9400000,,0.04502501389660923
12215,"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-ostermalm-stockholms-kommun-birger-jarlsgatan-102a,-3tr-1110414",2019-11-19,vasastan,102473.0,7295000.0,3.0,91.0,1427.0,5724.0,1906.0,9325000,,0.27827278958190543
12208,"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-city-norrmalm-stockholms-kommun-sveavagen-80,-hogst-upp-1111393",2019-11-19,vasastan,100000.0,6750000.0,3.0,74.0,1964.0,,1882.0,7400000,9.0,0.0962962962962963
12209,https://www.hemnet.se/salda/lagenhet-3rum-vasastan-s-t-eriksplan-stockholms-kommun-sankt-eriksplan-5-1111380,2019-11-19,vasastan,97396.0,8495000.0,3.0,96.0,3075.0,,1927.0,9350000,,0.10064743967039436
12217,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-roda-bergen-stockholms-kommun-torbjorn-klockares-gata-21,-2tr-1110363",2019-11-19,vasastan,82422.0,4495000.0,2.0,64.0,3556.0,4700.0,1924.0,5275000,,0.1735261401557286
12210,"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-vastmannagatan-90,-3tr-1110813",2019-11-19,vasastan,94681.0,7995000.0,3.0,94.0,3295.0,17100.0,1914.0,8900000,,0.1131957473420888
9648,https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-linnegatan-20-1111392,2019-11-19,ostermalm,100000.0,3395000.0,2.0,37.0,1919.0,5145.0,1942.0,3700000,,0.0898379970544919
9651,https://www.hemnet.se/salda/lagenhet-4rum-ostermalm-stockholms-kommun-artillerigatan-77-1110484,2019-11-19,ostermalm,108889.0,14300000.0,4.0,135.0,4130.0,,1924.0,14700000,,0.027972027972027972
9650,https://www.hemnet.se/salda/lagenhet-3rum-ostermalm-stockholms-kommun-strandvagen-19-1110528,2019-11-19,ostermalm,146250.0,11500000.0,3.0,80.0,2231.0,,1898.0,11700000,,0.017391304347826087
9649,"https://www.hemnet.se/salda/lagenhet-3rum-ostermalm-stockholms-kommun-valhallavagen-146d,-4-tr-1110564",2019-11-19,ostermalm,112658.0,8500000.0,3.0,79.0,2851.0,3600.0,1973.0,8900000,,0.047058823529411764
12219,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-dalagatan-38a,-1-tr-over-gard-1110865",2019-11-19,vasastan,120882.0,3150000.0,2.0,34.0,1734.0,4200.0,1885.0,4110000,,0.3047619047619048
7135,https://www.hemnet.se/salda/lagenhet-4rum-gardet-stockholms-kommun-studentbacken-1-1110263,2019-11-19,gardet,78217.0,8995000.0,4.0,115.0,4891.0,,2017.0,8995000,,0.0
7134,https://www.hemnet.se/salda/lagenhet-4rum-nedre-gardet-ostermalm-stockholms-kommun-starrangsringen-44-1110471,2019-11-19,gardet,91346.0,8995000.0,4.0,104.0,3580.0,,1991.0,9500000,,0.05614230127848805
7133,"https://www.hemnet.se/salda/lagenhet-2rum-norra-djurgardsstaden-stockholms-kommun-hogviltsgatan-3,-4-tr-1110399",2019-11-19,gardet,82857.0,3495000.0,2.0,49.0,2847.0,,2012.0,4060000,,0.16165951359084407
7132,"https://www.hemnet.se/salda/lagenhet-2rum-gardet-ostermalm-stockholms-kommun-smedsbacksgatan-3a,-7tr-1110432",2019-11-19,gardet,101579.0,3195000.0,2.0,38.0,2302.0,4860.0,1939.0,3860000,,0.2081377151799687
7131,https://www.hemnet.se/salda/lagenhet-2rum-gardet-stockholms-kommun-smedsbacksgatan-8-1110435,2019-11-19,gardet,92347.0,3895000.0,2.0,49.0,2598.0,6000.0,1938.0,4525000,,0.16174582798459564
7130,https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-nedre-gardet-stockholms-kommun-blanchegatan-14-1111386,2019-11-19,gardet,101212.0,2595000.0,2.0,33.0,2044.0,6100.0,1936.0,3340000,,0.28709055876685935
12218,"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-birkastan-stockholms-kommun-norrbackagatan-60,-1,5tr-1111454",2019-11-19,vasastan,81169.0,5795000.0,3.0,77.0,4084.0,2880.0,1930.0,6250000,,0.07851596203623813
12216,"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-upplandsgatan-71,-3-tr,-1110377",2019-11-19,vasastan,105729.0,8900000.0,3.0,96.0,2997.0,,1887.0,10150000,,0.1404494382022472
141,"https://www.hemnet.se/salda/lagenhet-1,5rum-hogalid-stockholms-kommun-flintbacken-10,-10-tr-1111373",2019-11-19,sodermalm,81944.0,2650000.0,1.5,36.0,1456.0,,1964.0,2950000,,0.11320754716981132
2654,"https://www.hemnet.se/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-norr-malarstrand-96,-2,5-tr-1110801",2019-11-19,kungsholmen,83939.0,6495000.0,3.0,82.5,4284.0,,1939.0,6925000,,0.06620477290223249
2652,https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-igeldammsgatan-10-1110364,2019-11-19,kungsholmen,67273.0,3395000.0,2.0,55.0,3026.0,4200.0,1929.0,3700000,,0.0898379970544919
2651,"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-norr-malarstrand-stockholms-kommun-karlsviksgatan-6,-3-tr-1110423",2019-11-19,kungsholmen,98718.0,3195000.0,2.0,39.0,2168.0,,1924.0,3850000,,0.20500782472613457
2650,https://www.hemnet.se/salda/lagenhet-3rum-kungsholmen-kungsholmstorg-stockholms-kommun-polhemsgatan-27-1111381,2019-11-19,kungsholmen,70060.0,5595000.0,3.0,83.5,3237.0,5180.0,1977.0,5850000,,0.045576407506702415
2655,"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-kungsklippan-stockholms-kommun-kungsklippan-11,-6tr-1110575",2019-11-19,kungsholmen,127738.0,4395000.0,2.0,42.0,3142.0,3600.0,1938.0,5365000,,0.22070534698521047
147,"https://www.hemnet.se/salda/lagenhet-2,5rum-sodermalm-stockholms-kommun-bergsundsgatan-2-1110604",2019-11-19,sodermalm,109677.0,5495000.0,2.5,62.0,2393.0,6860.0,1943.0,6800000,,0.23748862602365786
2656,"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-hantverkargatan-50,-4-tr-1110501",2019-11-19,kungsholmen,97917.0,3650000.0,2.0,48.0,1878.0,7800.0,1931.0,4700000,,0.2876712328767123
2657,https://www.hemnet.se/salda/lagenhet-3rum-kungsholmen-hornsbergs-strand-stockholms-kommun-lindhagensgatan-149-1110478,2019-11-19,kungsholmen,92208.0,6695000.0,3.0,77.0,4441.0,6000.0,2013.0,7100000,,0.060492905153099324
144,https://www.hemnet.se/salda/lagenhet-2rum-hornstull-stockholms-kommun-langholmsgatan-3-1111397,2019-11-19,sodermalm,86184.0,6700000.0,2.0,76.0,3207.0,5100.0,1912.0,6550000,,-0.022388059701492536
143,https://www.hemnet.se/salda/lagenhet-1rum-sofia-stockholms-kommun-gruvbacken-2-1111377,2019-11-19,sodermalm,96429.0,2450000.0,1.0,28.0,1125.0,5076.0,1925.0,2700000,,0.10204081632653061
142,"https://www.hemnet.se/salda/lagenhet-2rum-katarina-stockholms-kommun-folkungagatan-104,-1-tr-1111379",2019-11-19,sodermalm,90417.0,4750000.0,2.0,60.0,2724.0,7960.0,1885.0,5425000,,0.14210526315789473
154,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-lindvallsplan-10-1110366,2019-11-19,sodermalm,121622.0,3495000.0,2.0,37.0,2212.0,,1931.0,4500000,,0.2875536480686695
153,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-ostgotagatan-53-1110523,2019-11-19,sodermalm,85556.0,3850000.0,2.0,45.0,1129.0,7200.0,1929.0,3850000,,0.0
152,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-mariatorget-stockholms-kommun-bjorngardsgatan-9b-1110412,2019-11-19,sodermalm,97015.0,5475000.0,2.0,67.0,3737.0,3904.0,1887.0,6500000,,0.1872146118721461
151,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-hornstull-stockholms-kommun-tobaksspinnargatan-1-1110480,2019-11-19,sodermalm,92982.0,4150000.0,2.0,57.0,2980.0,9200.0,1929.0,5300000,,0.27710843373493976
150,"https://www.hemnet.se/salda/lagenhet-4rum-katarina-sofia-stockholms-kommun-alsnogatan-22,-5-6tr-1110498",2019-11-19,sodermalm,66945.0,4850000.0,4.0,83.8,5118.0,,1999.0,5610000,,0.15670103092783505
149,https://www.hemnet.se/salda/lagenhet-4rum-reimersholme-stockholms-kommun-reimersholmsgatan-59-1110570,2019-11-19,sodermalm,77273.0,7900000.0,4.0,104.5,6264.0,6420.0,1981.0,8075000,,0.022151898734177215
148,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-mosebacke-stockholms-kommun-hokens-gata-8b-1110602,2019-11-19,sodermalm,108846.0,4795000.0,2.0,52.0,2675.0,8600.0,1904.0,5660000,,0.18039624608967675
145,"https://www.hemnet.se/salda/lagenhet-1,5rum-katarina-stockholms-kommun-timotejgatan-5-1111372",2019-11-19,sodermalm,91463.0,2995000.0,1.5,41.0,2410.0,5906.0,1932.0,3750000,,0.25208681135225375
146,https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-stockholms-kommun-siargatan-11-1110941,2019-11-19,sodermalm,68116.0,4400000.0,3.0,69.0,3269.0,7200.0,1965.0,4700000,,0.06818181818181818
2653,"https://www.hemnet.se/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-kungsholmsgatan-22,-1-tr-1110837",2019-11-19,kungsholmen,78289.0,5950000.0,3.0,76.0,2975.0,9800.0,1989.0,5950000,,0.0
2658,"https://www.hemnet.se/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-bagljusvagen-7,-5tr-1110278",2019-11-18,kungsholmen,80597.0,5195000.0,3.0,67.0,4109.0,9408.0,2006.0,5400000,,0.03946102021174206
2661,"https://www.hemnet.se/salda/lagenhet-1,5rum-kungsholmen-stockholms-kommun-karlsviksgatan-7,-2,5-tr-1110242",2019-11-18,kungsholmen,86250.0,3175000.0,1.5,40.0,2160.0,3312.0,1929.0,3450000,,0.08661417322834646
2660,"https://www.hemnet.se/salda/lagenhet-5rum-kungsholmen-stockholms-kommun-sankt-eriksgatan-15,-2tr-1110560",2019-11-18,kungsholmen,96731.0,10550000.0,5.0,130.0,2866.0,5600.0,1912.0,12575000,,0.19194312796208532
12220,https://www.hemnet.se/salda/lagenhet-2rum-birkastan-stockholms-kommun-norrbackagatan-46-1110252,2019-11-18,vasastan,105128.0,3450000.0,2.0,39.0,2174.0,6300.0,1905.0,4100000,,0.18840579710144928
2659,"https://www.hemnet.se/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-kellgrensgatan-10,-van-11-1109901",2019-11-18,kungsholmen,78981.0,6200000.0,3.0,78.5,4525.0,3340.0,2015.0,6200000,,0.0
7136,https://www.hemnet.se/salda/lagenhet-1rum-gardet-ostermalm-stockholms-kommun-smedsbacksgatan-18-1110071,2019-11-18,gardet,85938.0,2495000.0,1.0,32.0,2013.0,8280.0,1939.0,2750000,,0.10220440881763528
9653,https://www.hemnet.se/salda/lagenhet-2rum-ostermam-stockholms-kommun-jungfrugatan-19-1110095,2019-11-18,ostermalm,98571.0,3450000.0,2.0,35.0,1327.0,3000.0,1966.0,3450000,,0.0
9652,https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-oxenstiernsgatan-33-1110573,2019-11-18,ostermalm,75676.0,5500000.0,2.0,74.0,962.0,,1955.0,5600000,,0.01818181818181818
7137,https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-erik-dahlbergsgatan-35b-1109717,2019-11-17,gardet,82222.0,3695000.0,2.0,45.0,1571.0,6976.0,1937.0,3700000,,0.0013531799729364006
9654,"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-surbrunnsgatan-8a,-og-1109694",2019-11-17,ostermalm,87021.0,7495000.0,3.0,94.0,4201.0,7900.0,1897.0,8180000,,0.0913942628418946
2662,"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-pontonjargatan-43,-3-tr-1109722",2019-11-17,kungsholmen,73134.0,4795000.0,2.0,67.0,3267.0,7800.0,1924.0,4900000,,0.021897810218978103
9655,"https://www.hemnet.se/salda/lagenhet-4rum-stockholms-kommun-engelbrektsgatan-4,-2-tr-1109422",2019-11-16,ostermalm,131343.0,13900000.0,4.0,134.0,3873.0,9000.0,1882.0,17600000,,0.26618705035971224
9656,"https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-kaptensgatan-9a,-2-tr-1109401",2019-11-16,ostermalm,98462.0,5900000.0,2.0,65.0,2446.0,4488.0,1884.0,6400000,,0.0847457627118644
2663,https://www.hemnet.se/salda/lagenhet-2rum-fredhall-stockholms-kommun-vitalisvagen-11-1109395,2019-11-16,kungsholmen,78750.0,2895000.0,2.0,40.0,2114.0,8346.0,1931.0,3150000,,0.08808290155440414
5886,https://www.hemnet.se/salda/lagenhet-3rum-lilla-essingen-kungsholmen-stockholms-kommun-luxgatan-23-1109802,2019-11-16,lilla_essingen,63253.0,4995000.0,3.0,83.0,4276.0,4200.0,,5250000,,0.05105105105105105
12223,"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-vastmannagatan-85-c,-4-tr-1110226",2019-11-16,vasastan,118966.0,5995000.0,3.0,58.0,2309.0,10800.0,1899.0,6900000,17.0,0.15095913261050875
12221,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-odenplan-stockholms-kommun-kungstensgatan-60,-4tr-1109819",2019-11-16,vasastan,98333.0,5395000.0,2.0,60.0,2269.0,,1883.0,5900000,,0.09360518999073215
12222,"https://www.hemnet.se/salda/lagenhet-5rum-vasastan-stockholms-kommun-karlbergsvagen-54,-3-tr-1109459",2019-11-16,vasastan,118116.0,12950000.0,5.0,138.0,6172.0,,1913.0,16300000,,0.25868725868725867
2664,"https://www.hemnet.se/salda/lagenhet-1,5rum-kungsholmen-radhusparken-stockholms-kommun-kungsholmsgatan-46,-2-tr-1109652",2019-11-15,kungsholmen,90244.0,3295000.0,1.5,41.0,1844.0,2629.0,1901.0,3700000,,0.12291350531107739
9660,"https://www.hemnet.se/salda/lagenhet-1rum-ostermalm-stockholms-kommun-gumshornsgatan-9,-2-tr-1108672",2019-11-15,ostermalm,105385.0,3195000.0,1.0,32.5,1637.0,5400.0,1930.0,3425000,,0.07198748043818466
12228,https://www.hemnet.se/salda/lagenhet-5rum-birkastan-vasastan-stockholms-kommun-rorstrandsgatan-34-1109041,2019-11-15,vasastan,95238.0,10000000.0,5.0,105.0,4977.0,,1906.0,10000000,,0.0
12227,https://www.hemnet.se/salda/lagenhet-2rum-birkastan-stockholms-kommun-tomtebogatan-37-1109363,2019-11-15,vasastan,103492.0,6300000.0,2.0,63.0,2957.0,4200.0,1911.0,6520000,,0.03492063492063492
12226,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-dalagatan-40a-1108677,2019-11-15,vasastan,97541.0,5495000.0,2.0,61.0,2704.0,9424.0,1886.0,5950000,,0.08280254777070063
12225,"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-ingemarsgatan-3b,-4tr-1108697",2019-11-15,vasastan,92754.0,5695000.0,3.0,69.0,3485.0,6400.0,1913.0,6400000,,0.1237928007023705
12224,"https://www.hemnet.se/salda/lagenhet-4rum-vasastan-stockholms-kommun-gavlegatan-26,-9-tr-1109061",2019-11-15,vasastan,79911.0,8950000.0,4.0,112.0,5600.0,7800.0,2018.0,8950000,,0.0
9657,https://www.hemnet.se/salda/lagenhet-1rum-ostermalm-stockholms-kommun-linnegatan-102-1109554,2019-11-15,ostermalm,143750.0,2000000.0,1.0,16.0,567.0,2451.0,1914.0,2300000,,0.15
9658,https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-city-stockholms-kommun-artillerigatan-43-1109604,2019-11-15,ostermalm,124242.0,5750000.0,2.0,49.5,2606.0,,1898.0,6150000,,0.06956521739130435
9659,"https://www.hemnet.se/salda/lagenhet-3rum-ostermalm-stockholms-kommun-oxenstiernsgatan-37,-6-tr-1108883",2019-11-15,ostermalm,94718.0,6500000.0,3.0,71.0,3085.0,5633.0,1953.0,6725000,,0.03461538461538462
9661,https://www.hemnet.se/salda/lagenhet-4rum-ostermalm-stockholms-kommun-kommendorsgatan-20-b-1112252,2019-11-15,ostermalm,121579.0,9950000.0,4.0,95.0,2490.0,,1947.0,11550000,,0.16080402010050251
2665,"https://www.hemnet.se/salda/lagenhet-1,5rum-kungsholmen-stockholms-kommun-karlsviksgatan-9-1109060",2019-11-15,kungsholmen,75476.0,2995000.0,1.5,42.0,1648.0,7169.0,1929.0,3170000,,0.05843071786310518
9662,"https://www.hemnet.se/salda/lagenhet-3,5rum-ostermalm-stockholms-kommun-wittstocksgatan-3b-1109365",2019-11-15,ostermalm,125000.0,12900000.0,3.5,108.0,1383.0,,1921.0,13500000,,0.046511627906976744
9664,"https://www.hemnet.se/salda/lagenhet-1,5rum-ostermalm-stockholms-kommun-brahegatan-12-1108929",2019-11-15,ostermalm,114286.0,3675000.0,1.5,35.0,1676.0,,1938.0,4000000,,0.08843537414965986
9665,https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-stureparken-11-1108905,2019-11-15,ostermalm,101563.0,5995000.0,2.0,64.0,2133.0,,1884.0,6500000,,0.08423686405337781
2671,https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kungsholmsgatan-28-1108800,2019-11-15,kungsholmen,98814.0,5350000.0,2.0,59.0,2732.0,,,5830000,,0.08971962616822429
2670,"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-vitalisvagen-11,-1tr-1109334",2019-11-15,kungsholmen,71750.0,2895000.0,2.0,40.0,2114.0,,,2870000,,-0.008635578583765112
2669,https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-fredhall-stockholms-kommun-wennerbergsgatan-6b-ingang-svedbergsplan-5-1109336,2019-11-15,kungsholmen,71429.0,2895000.0,2.0,42.0,2343.0,4620.0,1944.0,3000000,,0.03626943005181347
2668,"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-fredhall-stockholms-kommun-runiusgatan-9,-0,5-tr-1108881",2019-11-15,kungsholmen,68085.0,2995000.0,2.0,47.0,2244.0,,1931.0,3200000,,0.06844741235392321
2667,"https://www.hemnet.se/salda/lagenhet-3rum-kungsholmen-thorildsplan-stockholms-kommun-geijersvagen-24,-van-5-1108923",2019-11-15,kungsholmen,73239.0,4750000.0,3.0,71.0,3459.0,4400.0,1979.0,5200000,,0.09473684210526316
2666,"https://www.hemnet.se/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-arbetargatan-27b,-5-tr-1109052",2019-11-15,kungsholmen,76866.0,4895000.0,3.0,67.0,3370.0,6300.0,1993.0,5150000,,0.05209397344228805
9663,https://www.hemnet.se/salda/lagenhet-1rum-ostermalm-stockholms-kommun-styrmansgatan-55a-1109094,2019-11-15,ostermalm,107576.0,3295000.0,1.0,33.0,1707.0,7500.0,1885.0,3550000,,0.07738998482549317
9666,https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-eriksbergsgatan-11-1108604,2019-11-15,ostermalm,100000.0,6900000.0,2.0,70.0,1783.0,,1926.0,7000000,,0.014492753623188406
156,"https://www.hemnet.se/salda/lagenhet-3rum-katarina-rosenlundshojden-stockholms-kommun-tideliusgrand-7,-2-tr-1109606",2019-11-15,sodermalm,75844.0,5840000.0,3.0,77.0,4308.0,8730.0,2019.0,5840000,,0.0
155,"https://www.hemnet.se/salda/lagenhet-1,5rum-katarina-stockholms-kommun-bondegatan-18,-3-tr-1109600",2019-11-15,sodermalm,80952.0,3150000.0,1.5,42.0,2411.0,5500.0,1946.0,3400000,,0.07936507936507936
164,https://www.hemnet.se/salda/lagenhet-4rum-sodermalm-maria-stockholms-kommun-hornsgatan-39a-1108665,2019-11-15,sodermalm,83333.0,9250000.0,4.0,114.0,6131.0,3600.0,1909.0,9500000,,0.02702702702702703
163,https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-stockholms-kommun-doktor-abelins-gata-6-1108764,2019-11-15,sodermalm,103846.0,2295000.0,1.0,26.0,1408.0,2400.0,1928.0,2700000,,0.17647058823529413
167,"https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-stockholms-kommun-hallandsgatan-24,-1-tr-1108793",2019-11-15,sodermalm,72917.0,2995000.0,1.0,48.0,2399.0,4500.0,1929.0,3500000,,0.1686143572621035
168,"https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-katarina-stockholms-kommun-renstiernas-gata-16,-1tr-1108629",2019-11-15,sodermalm,85855.0,6250000.0,3.0,76.0,2925.0,4800.0,,6525000,,0.044
162,https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-stockholms-kommun-hornsgatan-62-1108768,2019-11-15,sodermalm,84722.0,5495000.0,3.0,72.0,3825.0,5200.0,1899.0,6100000,,0.11010009099181074
161,https://www.hemnet.se/salda/lagenhet-3rum-mariaberget-stockholms-kommun-bastugatan-33-1108851,2019-11-15,sodermalm,83735.0,6595000.0,3.0,83.0,2793.0,3620.0,1983.0,6950000,,0.053828658074298714
160,"https://www.hemnet.se/salda/lagenhet-2rum-sofia-stockholms-kommun-malmgardsvagen-30l,-3tr-1108867",2019-11-15,sodermalm,87619.0,3200000.0,2.0,42.0,2685.0,2400.0,,3680000,,0.15
159,"https://www.hemnet.se/salda/lagenhet-2,5rum-katarina-sofia-stockholms-kommun-folkungagatan-96-1108968",2019-11-15,sodermalm,89375.0,6250000.0,2.5,80.0,2813.0,,1931.0,7150000,,0.144
158,"https://www.hemnet.se/salda/lagenhet-2rum-katarina-sofia-stockholms-kommun-dalslandsgatan-7,-2-tr,-1109014",2019-11-15,sodermalm,97333.0,2995000.0,2.0,37.5,1761.0,,1931.0,3650000,,0.21869782971619364
